Id,PersonId,Name,MetadataDateSent,clean_email,raw_email,scores_nltk,pred_nltk,scores_TextBlob,pred_TextBlob,same,topic,topic_0,topic_1,topic_2
990,116,Lauren Jiloty,2009-10-09T04:00:00+00:00,Do you recall Nooni Ali the ten year old Yemeni girl who got herself divorced met her at the Glamour awards last year There was CNN story last few days about how unhappy she is still living at home not attending school and quite angry that her life is not better Is there any way we can help her Could we get her to the US for counselling and education,"Do you recall Nooni Ali(?), the ten year. old Yemeni girl who got herself divorced? I met her at the Glamour awards last year. There was a CNN story last few days about how unhappy she is, still living at home, not attending school and quite angry that her life is not better. Is there any way we can help her? Could we get her to the US for counselling and education?",0.0775,positive,-0.18125,negative,0.0,topic_2,0.0644078849635999,0.059329750018472266,0.8762623650179279
991,32,Cheryl Mills,2009-10-10T04:00:00+00:00,agree,I agree.,0.3612,positive,0.0,neutural,0.0,topic_2,0.16865410777730705,0.16675812010390878,0.6645877721187842
992,10,Anne-Marie Slaughter,2009-10-10T04:00:00+00:00,As you know will testify on Dec and want to know if that is too late to sound the alarm about our budget If so what should be doing If not we should prepare testimony that we preview and deliver that makes our case Let me know your thoughts,"As you know, I will testify on Dec 15 and want to know if that is too late to sound the alarm about our budget? If so, what should I be doing? If not, we should prepare testimony that we preview and deliver that makes our case. Let me know your thoughts.",-0.2732,negative,0.05000000000000002,positive,0.0,topic_2,0.0777907159240408,0.0745084258081219,0.8477008582678373
993,113,Kurt Campbell,2009-10-10T04:00:00+00:00,Ellen,Ellen--,0.0,neutural,0.0,neutural,1.0,topic_0,0.6659921775750294,0.16692464939656712,0.16708317302840353
995,32,Cheryl Mills,2009-10-11T04:00:00+00:00,Yeah Is he now official Can call him Can ask him to start,Yeah!! Is he now official? Can I call him? Can I ask him to start?,0.29600000000000004,positive,0.0,neutural,0.0,topic_2,0.1130137119572844,0.11660863694114446,0.7703776511015712
1000,196,Strobe Talbott,2009-10-11T04:00:00+00:00,Thx just emailed her,Thx. I just emailed her.,0.3612,positive,0.0,neutural,0.0,topic_1,0.15728567963050302,0.6952618484696946,0.14745247189980246
1001,116,Lauren Jiloty,2009-10-11T04:00:00+00:00,Thx Can you call Tom Donilons office and schedule call him for me late tomorrow afternoon or evening after get back from Kennedy funeral or if that is not convenient for him ask that he suggest times that work for him,"Thx. Can you call Tom Donilon's office and schedule a call w him for me late tomorrow afternoon or evening (after I get back from Kennedy funeral) or if that is not convenient for him, ask that he suggest times that work for him.",0.0,neutural,-0.15,negative,0.0,topic_2,0.07243150598747014,0.12215227072102527,0.8054162232915046
1003,87,Jake Sullivan,2009-10-12T04:00:00+00:00,Do we need to talk,Do we need to talk?,0.0,neutural,0.0,neutural,1.0,topic_1,0.1384542304298354,0.7016370506472143,0.15990871892295042
1004,32,Cheryl Mills,2009-10-14T04:00:00+00:00,Pls send me for him,Pls send me #s for him.,0.0772,positive,0.0,neutural,0.0,topic_1,0.14024474541543366,0.7187296809922801,0.14102557359228632
1006,81,Huma Abedin,2009-10-15T04:00:00+00:00,We should do schedule so have time him when arrive Im going to try to get their earlier if can What are Gayles issues,We should do schedule so I have time w him when I arrive. I'm going to try to get their earlier if I can. What are Gayle's issues?,0.0,neutural,0.0,neutural,1.0,topic_1,0.09897434854058117,0.8004014725619916,0.10062417889742728
1007,143,Melanne Verveer,2009-10-15T04:00:00+00:00,Besides the invite to coffee,Besides the invite to coffee?,0.1531,positive,0.0,neutural,0.0,topic_1,0.14436012351352198,0.7154927465991271,0.14014712988735098
1008,143,Melanne Verveer,2009-10-15T04:00:00+00:00,Can you get announce ready so as soon as reach him you can get it out,"Can you get announce ready so as soon as I reach him, you can get it out?",0.3818,positive,0.2,positive,1.0,topic_2,0.1130925945223862,0.13546989995378145,0.7514375055238323
1009,32,Cheryl Mills,2009-10-15T04:00:00+00:00,Anyway this can be shared Denis Anything else need to know Im up for the day,Anyway this can be shared w Denis? Anything else I need to know? I'm up for the day.,0.34,positive,0.0,neutural,0.0,topic_2,0.1099090890156522,0.11878255430576368,0.7713083566785841
1011,32,Cheryl Mills,2009-10-16T04:00:00+00:00,The devil will be in the details but see no flags Can you talk,"The devil will be in the details, but I see no flags. Can you talk?",-0.6705,negative,0.0,neutural,0.0,topic_2,0.1356905824288364,0.162170310348876,0.7021391072222877
1012,32,Cheryl Mills,2009-10-16T04:00:00+00:00,am in the restaurant Bader Come see us,I am in the restaurant w Bader. Come see us.,0.0,neutural,0.0,neutural,1.0,topic_0,0.702969786041539,0.16919318815761045,0.12783702580085046
1013,32,Cheryl Mills,2009-10-16T04:00:00+00:00,Im in the restaurant on the first floor Come see me,I'm in the restaurant on the first floor. Come see me.,0.0,neutural,0.25,positive,0.0,topic_0,0.7069235236191731,0.16563678672184234,0.12743968965898442
1014,32,Cheryl Mills,2009-10-17T04:00:00+00:00,Sen Kerry told me he would do all he could to get Raj confirmed but he needs to meet him asap,"Sen. Kerry told me he would do all he could to get Raj confirmed, but he needs to meet him asap.",0.0,neutural,0.4,positive,0.0,topic_2,0.09109806696859356,0.10247906967128773,0.8064228633601187
1018,81,Huma Abedin,2009-08-24T04:00:00+00:00,Hows it going Call me at home if you want Thx,How's it going? Call me at home if you want. Thx.,0.4215,positive,0.0,neutural,0.0,topic_0,0.5322046577076051,0.16556789810222572,0.3022274441901691
1019,81,Huma Abedin,2009-08-24T04:00:00+00:00,Pis send me for him,Pis send me #s for him. ',0.0,neutural,0.0,neutural,1.0,topic_1,0.14435687038479494,0.7123664104115215,0.14327671920368348
1020,32,Cheryl Mills,2009-08-24T04:00:00+00:00,Ok Call after Thx,Ok. Call after 3. Thx.,0.5719,positive,0.5,positive,1.0,topic_1,0.15922073269320727,0.6958236907126664,0.14495557659412633
1021,32,Cheryl Mills,2009-12-01T05:00:00+00:00,When can make the Karzai call,When can I make the Karzai call?,0.0,neutural,0.0,neutural,1.0,topic_2,0.16777574233923442,0.20922151515103146,0.6230027425097341
1022,32,Cheryl Mills,2009-08-25T04:00:00+00:00,Pls do letter to,Pls do letter to,0.0772,positive,0.0,neutural,0.0,topic_1,0.14030185040186513,0.6939246170019352,0.16577353259619962
1023,81,Huma Abedin,2009-08-25T04:00:00+00:00,Kudos to all,Kudos to all.,0.5106,positive,0.0,neutural,0.0,topic_0,0.6646479376279212,0.16759048685669156,0.16776157551538726
1024,81,Huma Abedin,2009-08-25T04:00:00+00:00,agree Thx,I agree. Thx.,0.6124,positive,0.0,neutural,0.0,topic_2,0.17348980008921852,0.1546564747908844,0.6718537251198969
1025,81,Huma Abedin,2009-08-25T04:00:00+00:00,First heard of this,First I heard of this.,0.0,neutural,0.25,positive,0.0,topic_0,0.6499242895425673,0.1715263013831741,0.1785494090742586
1026,32,Cheryl Mills,2009-08-25T04:00:00+00:00,need to call Karzai Shaun Woodward and then Robinson and McGinness and now maybe Kouchner But dont want to do until later today or tomorrow Do have time tomorrow will need to allocate minutes to Karzai,"I need to call Karzai, Shaun Woodward and then Robinson and McGinness and, now maybe, Kouchner. But I don't want to do until later today or tomorrow. Do I have time tomorrow? I will need to allocate 30 minutes to Karzai.",-0.0572,negative,0.0,neutural,0.0,topic_2,0.08434395635314924,0.24756082035633545,0.6680952232905153
1027,32,Cheryl Mills,2009-08-26T04:00:00+00:00,Thx bought the coat in Kabul in and thought it should get chance to go home for visit See you tomorrow,Thx! I bought the coat in Kabul in 03 and thought it should get a chance to go home for a visit! See you tomorrow.,0.5423,positive,0.0,neutural,0.0,topic_1,0.13019045750716626,0.7686822071566646,0.1011273353361692
1028,32,Cheryl Mills,2009-08-26T04:00:00+00:00,Lets make calls tomorrow And Id like transcript of Karzais CNN interview today Hows the prep going,Let's make calls tomorrow. And I'd like a transcript of Karzai's CNN interview today. How's the prep going?,0.3612,positive,0.0,neutural,0.0,topic_2,0.0887302744800522,0.11742197962629833,0.7938477458936495
1029,81,Huma Abedin,2009-08-26T04:00:00+00:00,Hes thrilled Wants to know when its actually out but will keep it close hold until then want to send him to both Ireland and the North as soon as possible,He's thrilled. Wants to know when it's actually out but will keep it close hold until then. I want to send him to both Ireland and the North as soon as possible.,0.34,positive,0.2,positive,1.0,topic_2,0.10259712437663387,0.34196931278621795,0.5554335628371483
1029,81,Huma Abedin,2009-08-26T04:00:00+00:00,Im sitting right here So Im calling you now,I'm sitting right here. So I'm calling you now.,0.0,neutural,0.2857142857142857,positive,0.0,topic_1,0.3060669267469067,0.5472892519601912,0.14664382129290213
1030,170,Philippe Reines,2009-08-26T04:00:00+00:00,will do when he is available which should not be for few hours Let me know when Thx,I will do when he is available which should not be for a few hours. Let me know when. Thx.,0.3612,positive,0.1,positive,1.0,topic_2,0.11804468531702318,0.12029589678757342,0.7616594178954034
1031,81,Huma Abedin,2009-08-26T04:00:00+00:00,Were these added,Were these added?,0.0,neutural,0.0,neutural,1.0,topic_0,0.6539152089623593,0.17649894028360655,0.16958585075403412
1032,81,Huma Abedin,2009-08-26T04:00:00+00:00,would be better for Blair What about Yang call,12:45 would be better for Blair. What about Yang call?,0.4404,positive,0.5,positive,1.0,topic_2,0.1389802984104638,0.14007579469141312,0.7209439068981228
1033,32,Cheryl Mills,2009-08-26T04:00:00+00:00,Letter fine to go,Letter fine to go.,0.2023,positive,0.4166666666666667,positive,1.0,topic_2,0.13886874774772098,0.147967432352914,0.7131638198993651
1034,194,Sidney Blumenthal,2009-11-06T05:00:00+00:00,Finally Who didnt vote,Finally!!! Who didn't vote?,0.0,neutural,0.0,neutural,1.0,topic_2,0.14864229798628484,0.1510915285542895,0.7002661734594257
1035,81,Huma Abedin,2009-11-07T05:00:00+00:00,am and would like to talk before if you can Thx,I am and would like to talk before 8 if you can. Thx.,0.6124,positive,0.0,neutural,0.0,topic_1,0.132704640521176,0.7341734699613679,0.13312188951745588
1035,124,Lona Valmoro,2009-11-07T05:00:00+00:00,Maggie hope all is well Pls giverMy very best Love Hillary,"Maggie---I hope all is well. Pls giver—My very best. Love, Hillary",0.9357,positive,0.75,positive,1.0,topic_2,0.09593837463061523,0.279475891759847,0.6245857336095378
1036,81,Huma Abedin,2009-11-07T05:00:00+00:00,Cheryl emailed Maggie Pls let me know what you find out,Cheryl--I emailed Maggie. Pls let me know what you find out.,0.0772,positive,0.0,neutural,0.0,topic_1,0.10079261165224694,0.7396993406719725,0.15950804767578064
1037,32,Cheryl Mills,2009-11-07T05:00:00+00:00,gave them to Jake,I gave them to Jake.,0.0,neutural,0.0,neutural,1.0,topic_1,0.16685894447392785,0.6660857031798613,0.16705535234621088
1037,356,huma abedin b6,2009-11-07T05:00:00+00:00,Ok should be free after Pls email when you want to talk,Ok--i should be free after 2. Pls email when you want to talk.,0.7269,positive,0.45,positive,1.0,topic_1,0.09821229075076728,0.7992875998055421,0.10250010944369063
1038,186,Rodriguez Miguel,2009-11-07T05:00:00+00:00,Can you pls send me copy for today,Can you pls send me a copy for today?,0.0772,positive,0.0,neutural,0.0,topic_1,0.112253807044746,0.7655496179824578,0.1221965749727962
1040,139,Marty Torrey,2009-12-02T05:00:00+00:00,Tell Lona Im running late but want to reschedule Lona and Huma,Tell Lona I'm running late but want to reschedule Lona and Huma.,0.1154,positive,-0.3,negative,0.0,topic_2,0.11373932085918916,0.10365687074720924,0.7826038083936016
